Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
0,0.454,88.879,1066.548,0,0,1066.548
128.098,0.44946,88.007,1056.084,6.029,0.571,1050.055
256.196,0.44492,87.136,1045.632,11.937,1.142,1033.695
384.294,0.44038,86.264,1035.168,17.722,1.712,1017.446
512.392,0.43584,85.393,1024.716,23.386,2.282,1001.33
640.491,0.4313,84.521,1014.252,28.928,2.852,985.324
768.589,0.42676,83.649,1003.788,34.348,3.422,969.44
896.687,0.42222,82.778,993.336,39.647,3.991,953.689
1024.785,0.41768,81.906,982.872,44.823,4.56,938.049
1152.883,0.41314,81.035,972.42,49.878,5.129,922.542
1280.981,0.4086,80.163,961.956,54.811,5.698,907.145
1409.079,0.40406,79.292,951.504,59.622,6.266,891.882
1537.177,0.39952,78.42,941.04,64.312,6.834,876.728
1665.275,0.39498,77.548,930.576,68.879,7.402,861.697
1793.373,0.39044,76.677,920.124,73.325,7.969,846.799
1921.472,0.3859,75.805,909.66,77.649,8.536,832.011
2049.57,0.38136,74.934,899.208,81.851,9.103,817.357
2177.668,0.37682,74.062,888.744,85.932,9.669,802.812
2305.766,0.37228,73.19,878.28,89.89,10.235,788.39
2433.864,0.36774,72.319,867.828,93.727,10.8,774.101
2561.962,0.3632,71.447,857.364,97.442,11.365,759.922
2690.06,0.35866,70.576,846.912,101.035,11.93,745.877
2818.158,0.35412,69.704,836.448,104.507,12.494,731.941
2946.256,0.34958,68.832,825.984,107.856,13.058,718.128
3074.354,0.34504,67.961,815.532,111.084,13.621,704.448
3202.453,0.3405,67.089,805.068,114.19,14.184,690.878
3330.551,0.33596,66.218,794.616,117.174,14.746,677.442
3458.649,0.33142,65.346,784.152,120.037,15.308,664.115
3586.747,0.32688,64.474,773.688,122.777,15.869,650.911
3714.845,0.32234,63.603,763.236,125.396,16.43,637.84
3842.943,0.3178,62.731,752.772,127.893,16.99,624.879
3971.041,0.31326,61.86,742.32,130.268,17.549,612.052
4099.139,0.30872,60.988,731.856,132.521,18.108,599.335
4227.237,0.30418,60.117,721.404,134.653,18.665,586.751
4355.335,0.29964,59.245,710.94,136.663,19.223,574.277
4483.434,0.2951,58.373,700.476,138.551,19.78,561.925
4611.532,0.29056,57.502,690.024,140.317,20.335,549.707
4739.63,0.28602,56.63,679.56,141.961,20.89,537.599
4867.728,0.28148,55.759,669.108,143.484,21.444,525.624
4995.826,0.27694,54.887,658.644,144.884,21.997,513.76
5123.924,0.2724,54.015,648.18,146.163,22.55,502.017
5252.022,0.26786,53.144,637.728,147.32,23.101,490.408
5380.12,0.26332,52.272,627.264,148.356,23.651,478.908
5508.218,0.25878,51.401,616.812,149.269,24.2,467.543
5636.316,0.25424,50.529,606.348,150.061,24.748,456.287
5764.415,0.2497,49.657,595.884,150.731,25.295,445.153
5892.513,0.24516,48.786,585.432,151.279,25.841,434.153
6020.611,0.24062,47.914,574.968,151.705,26.385,423.263
6148.709,0.23608,47.043,564.516,152.01,26.927,412.506
6276.807,0.23154,46.171,554.052,152.193,27.469,401.859
6404.905,0.227,45.3,543.6,152.253,28.008,391.347
6533.003,0.22246,44.428,533.136,152.193,28.547,380.943
6661.101,0.21792,43.556,522.672,152.01,29.083,370.662
6789.199,0.21338,42.685,512.22,151.705,29.617,360.515
6917.297,0.20884,41.813,501.756,151.279,30.15,350.477
7045.396,0.2043,40.942,491.304,150.731,30.68,340.573
7173.494,0.19976,40.07,480.84,150.061,31.208,330.779
7301.592,0.19522,39.198,470.376,149.269,31.734,321.107
7429.69,0.19068,38.327,459.924,148.356,32.257,311.568
7557.788,0.18614,37.455,449.46,147.32,32.777,302.14
7685.886,0.1816,36.584,439.008,146.163,33.294,292.845
7813.984,0.17706,35.712,428.544,144.884,33.808,283.66
7942.082,0.17252,34.84,418.08,143.484,34.32,274.596
8070.18,0.16798,33.969,407.628,141.961,34.826,265.667
8198.278,0.16344,33.097,397.164,140.317,35.33,256.847
8326.377,0.1589,32.226,386.712,138.551,35.828,248.161
8454.475,0.15436,31.354,376.248,136.663,36.323,239.585
8582.573,0.14982,30.482,365.784,134.653,36.812,231.131
8710.671,0.14528,29.611,355.332,132.521,37.295,222.811
8838.769,0.14074,28.739,344.868,130.268,37.773,214.6
8966.867,0.1362,27.868,334.416,127.893,38.244,206.523
9094.965,0.13166,26.996,323.952,125.396,38.708,198.556
9223.063,0.12712,26.125,313.5,122.777,39.163,190.723
9351.161,0.12258,25.253,303.036,120.037,39.611,182.999
9479.259,0.11804,24.381,292.572,117.174,40.05,175.398
9607.358,0.1135,23.51,282.12,114.19,40.476,167.93
9735.456,0.10896,22.638,271.656,111.084,40.891,160.572
9863.554,0.10442,21.767,261.204,107.856,41.292,153.348
9991.652,0.09988,20.895,250.74,104.507,41.679,146.233
10119.75,0.09534,20.023,240.276,101.035,42.05,139.241
10247.848,0.0908,19.152,229.824,97.442,42.399,132.382
10375.946,0.08626,18.28,219.36,93.727,42.727,125.633
10504.044,0.08172,17.409,208.908,89.89,43.029,119.018
10632.142,0.07718,16.537,198.444,85.932,43.303,112.512
10760.24,0.07264,15.665,187.98,81.851,43.542,106.129
10888.339,0.0681,14.794,177.528,77.649,43.739,99.879
11016.437,0.06356,13.922,167.064,73.325,43.89,93.739
11144.535,0.05902,13.051,156.612,68.879,43.981,87.733
11272.633,0.05448,12.179,146.148,64.312,44.005,81.836
11400.731,0.04994,11.307,135.684,59.622,43.942,76.062
11528.829,0.0454,10.436,125.232,54.811,43.768,70.421
11656.927,0.04086,9.564,114.768,49.878,43.46,64.89
11785.025,0.03632,8.693,104.316,44.823,42.968,59.493
11913.123,0.03178,7.821,93.852,39.647,42.244,54.205
12041.221,0.02724,6.95,83.4,34.348,41.185,49.052
12169.32,0.0227,6.078,72.936,28.928,39.662,44.008
12297.418,0.01816,5.206,62.472,23.386,37.434,39.086
12425.516,0.01362,4.335,52.02,17.722,34.068,34.298
12553.614,0.00908,3.463,41.556,11.937,28.725,29.619
12681.712,0.00454,2.592,31.104,6.029,19.383,25.075
12809.81,0,1.72,20.64,0,0,20.64
