Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
0,0.499,64.327,771.924,0,0,771.924
86.613,0.49401,63.689,764.268,4.481,0.586,759.787
173.225,0.48902,63.051,756.612,8.871,1.172,747.741
259.838,0.48403,62.413,748.956,13.171,1.759,735.785
346.45,0.47904,61.775,741.3,17.38,2.345,723.92
433.063,0.47405,61.137,733.644,21.498,2.93,712.146
519.675,0.46906,60.499,725.988,25.526,3.516,700.462
606.288,0.46407,59.861,718.332,29.464,4.102,688.868
692.901,0.45908,59.223,710.676,33.311,4.687,677.365
779.513,0.45409,58.585,703.02,37.068,5.273,665.952
866.126,0.4491,57.947,695.364,40.734,5.858,654.63
952.738,0.44411,57.309,687.708,44.309,6.443,643.399
1039.351,0.43912,56.671,680.052,47.794,7.028,632.258
1125.963,0.43413,56.033,672.396,51.189,7.613,621.207
1212.576,0.42914,55.395,664.74,54.492,8.197,610.248
1299.189,0.42415,54.757,657.084,57.706,8.782,599.378
1385.801,0.41916,54.119,649.428,60.829,9.367,588.599
1472.414,0.41417,53.481,641.772,63.861,9.951,577.911
1559.026,0.40918,52.843,634.116,66.803,10.535,567.313
1645.639,0.40419,52.205,626.46,69.654,11.119,556.806
1732.251,0.3992,51.567,618.804,72.415,11.702,546.389
1818.864,0.39421,50.929,611.148,75.086,12.286,536.062
1905.477,0.38922,50.291,603.492,77.665,12.869,525.827
1992.089,0.38423,49.653,595.836,80.155,13.453,515.681
2078.702,0.37924,49.015,588.18,82.553,14.035,505.627
2165.314,0.37425,48.377,580.524,84.862,14.618,495.662
2251.927,0.36926,47.739,572.868,87.079,15.201,485.789
2338.539,0.36427,47.101,565.212,89.207,15.783,476.005
2425.152,0.35928,46.463,557.556,91.243,16.365,466.313
2511.765,0.35429,45.825,549.9,93.189,16.947,456.711
2598.377,0.3493,45.187,542.244,95.045,17.528,447.199
2684.99,0.34431,44.549,534.588,96.81,18.109,437.778
2771.602,0.33932,43.911,526.932,98.485,18.69,428.447
2858.215,0.33433,43.273,519.276,100.069,19.271,419.207
2944.827,0.32934,42.635,511.62,101.562,19.851,410.058
3031.44,0.32435,41.997,503.964,102.965,20.431,400.999
3118.053,0.31936,41.359,496.308,104.278,21.011,392.03
3204.665,0.31437,40.721,488.652,105.5,21.59,383.152
3291.278,0.30938,40.083,480.996,106.631,22.169,374.365
3377.89,0.30439,39.445,473.34,107.672,22.747,365.668
3464.503,0.2994,38.807,465.684,108.623,23.325,357.061
3551.115,0.29441,38.169,458.028,109.483,23.903,348.545
3637.728,0.28942,37.531,450.372,110.252,24.48,340.12
3724.341,0.28443,36.893,442.716,110.931,25.057,331.785
3810.953,0.27944,36.255,435.06,111.519,25.633,323.541
3897.566,0.27445,35.617,427.404,112.017,26.209,315.387
3984.178,0.26946,34.979,419.748,112.425,26.784,307.323
4070.791,0.26447,34.341,412.092,112.742,27.358,299.35
4157.403,0.25948,33.703,404.436,112.968,27.932,291.468
4244.016,0.25449,33.065,396.78,113.104,28.505,283.676
4330.629,0.2495,32.427,389.124,113.149,29.078,275.975
4417.241,0.24451,31.789,381.468,113.104,29.65,268.364
4503.854,0.23952,31.151,373.812,112.968,30.221,260.844
4590.466,0.23453,30.513,366.156,112.741,30.79,253.415
4677.079,0.22954,29.875,358.5,112.425,31.36,246.075
4763.691,0.22455,29.237,350.844,112.017,31.928,238.827
4850.304,0.21956,28.599,343.188,111.519,32.495,231.669
4936.916,0.21457,27.961,335.532,110.931,33.061,224.601
5023.529,0.20958,27.323,327.876,110.252,33.626,217.624
5110.142,0.20459,26.685,320.22,109.483,34.19,210.737
5196.754,0.1996,26.047,312.564,108.623,34.752,203.941
5283.367,0.19461,25.409,304.908,107.672,35.313,197.236
5369.979,0.18962,24.771,297.252,106.631,35.872,190.621
5456.592,0.18463,24.133,289.596,105.5,36.43,184.096
5543.204,0.17964,23.495,281.94,104.278,36.986,177.662
5629.817,0.17465,22.857,274.284,102.965,37.54,171.319
5716.43,0.16966,22.219,266.628,101.562,38.091,165.066
5803.042,0.16467,21.581,258.972,100.069,38.641,158.903
5889.655,0.15968,20.943,251.316,98.485,39.188,152.831
5976.267,0.15469,20.305,243.66,96.81,39.732,146.85
6062.88,0.1497,19.667,236.004,95.045,40.273,140.959
6149.492,0.14471,19.029,228.348,93.189,40.81,135.159
6236.105,0.13972,18.391,220.692,91.243,41.344,129.449
6322.718,0.13473,17.753,213.036,89.207,41.874,123.829
6409.33,0.12974,17.115,205.38,87.079,42.399,118.301
6495.943,0.12475,16.477,197.724,84.862,42.919,112.862
6582.555,0.11976,15.839,190.068,82.553,43.433,107.515
6669.168,0.11477,15.201,182.412,80.155,43.942,102.257
6755.78,0.10978,14.563,174.756,77.665,44.442,97.091
6842.393,0.10479,13.925,167.1,75.086,44.935,92.014
6929.006,0.0998,13.287,159.444,72.415,45.417,87.029
7015.618,0.09481,12.649,151.788,69.654,45.889,82.134
7102.231,0.08982,12.011,144.132,66.803,46.348,77.329
7188.843,0.08483,11.373,136.476,63.861,46.793,72.615
7275.456,0.07984,10.735,128.82,60.829,47.22,67.991
7362.068,0.07485,10.097,121.164,57.706,47.626,63.458
7448.681,0.06986,9.459,113.508,54.492,48.007,59.016
7535.294,0.06487,8.821,105.852,51.189,48.359,54.663
7621.906,0.05988,8.183,98.196,47.794,48.672,50.402
7708.519,0.05489,7.545,90.54,44.309,48.939,46.231
7795.131,0.0499,6.907,82.884,40.734,49.146,42.15
7881.744,0.04491,6.269,75.228,37.068,49.274,38.16
7968.356,0.03992,5.631,67.572,33.311,49.297,34.261
8054.969,0.03493,4.993,59.916,29.464,49.176,30.452
8141.582,0.02994,4.355,52.26,25.526,48.844,26.734
8228.194,0.02495,3.717,44.604,21.498,48.197,23.106
8314.807,0.01996,3.079,36.948,17.38,47.039,19.568
8401.419,0.01497,2.441,29.292,13.171,44.964,16.121
8488.032,0.00998,1.803,21.636,8.871,41.001,12.765
8574.644,0.00499,1.165,13.98,4.481,32.053,9.499
8661.257,0,0.527,6.324,0,0,6.324
