Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
12337.554,0.1042,20.422,245.064,134.625,54.935,110.439
12491.773,0.09899,19.401,232.812,129.492,55.621,103.32
12645.992,0.09378,18.379,220.548,124.191,56.31,96.357
12800.212,0.08857,17.358,208.296,118.722,56.997,89.574
12954.431,0.08336,16.337,196.044,113.085,57.683,82.959
13108.651,0.07815,15.316,183.792,107.279,58.37,76.513
13262.87,0.07294,14.295,171.54,101.305,59.056,70.235
13417.09,0.06773,13.274,159.288,95.163,59.743,64.125
13571.309,0.06252,12.253,147.036,88.852,60.429,58.184
13725.528,0.05731,11.232,134.784,82.374,61.116,52.41
13879.748,0.0521,10.211,122.532,75.727,61.802,46.805
14033.967,0.04689,9.19,110.28,68.911,62.487,41.369
14188.187,0.04168,8.169,98.028,61.927,63.173,36.101
14342.406,0.03647,7.148,85.776,54.776,63.859,31
14496.625,0.03126,6.126,73.512,47.455,64.554,26.057
14650.845,0.02605,5.105,61.26,39.967,65.242,21.293
14805.064,0.02084,4.084,49.008,32.31,65.928,16.698
14959.284,0.01563,3.063,36.756,24.485,66.615,12.271
15113.503,0.01042,2.042,24.504,16.492,67.303,8.012
15267.723,0.00521,1.021,12.252,8.33,67.989,3.922
15421.942,0,0,0,0,0,0
