Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
5972.809,0.17755,29.554,354.648,111.052,31.313,243.596
6099.89,0.1742,29.019,348.228,111.275,31.955,236.953
6226.971,0.17085,28.484,341.808,111.409,32.594,230.399
6354.053,0.1675,27.95,335.4,111.454,33.23,223.946
6481.134,0.16415,27.415,328.98,111.409,33.865,217.571
6608.215,0.1608,26.88,322.56,111.275,34.497,211.285
6735.296,0.15745,26.345,316.14,111.052,35.127,205.088
6862.377,0.1541,25.81,309.72,110.74,35.755,198.98
6989.458,0.15075,25.275,303.3,110.339,36.379,192.961
7116.539,0.1474,24.74,296.88,109.849,37.001,187.031
7243.62,0.14405,24.205,290.46,109.269,37.619,181.191
7370.701,0.1407,23.67,284.04,108.6,38.234,175.44
7497.782,0.13735,23.135,277.62,107.843,38.846,169.777
7624.863,0.134,22.6,271.2,106.995,39.452,164.205
7751.944,0.13065,22.065,264.78,106.059,40.056,158.721
7879.025,0.1273,21.53,258.36,105.034,40.654,153.326
8006.106,0.12395,20.995,251.94,103.919,41.248,148.021
8133.187,0.1206,20.46,245.52,102.716,41.836,142.804
8260.268,0.11725,19.926,239.112,101.423,42.417,137.689
8387.349,0.1139,19.391,232.692,100.041,42.993,132.651
8514.43,0.11055,18.856,226.272,98.57,43.563,127.702
8641.511,0.1072,18.321,219.852,97.009,44.125,122.843
8768.592,0.10385,17.786,213.432,95.36,44.679,118.072
8895.674,0.1005,17.251,207.012,93.621,45.225,113.391
9022.755,0.09715,16.716,200.592,91.793,45.761,108.799
9149.836,0.0938,16.181,194.172,89.876,46.287,104.296
9276.917,0.09045,15.646,187.752,87.87,46.801,99.882
9403.998,0.0871,15.111,181.332,85.775,47.303,95.557
9531.079,0.08375,14.576,174.912,83.59,47.79,91.322
9658.16,0.0804,14.041,168.492,81.317,48.262,87.175
9785.241,0.07705,13.506,162.072,78.954,48.715,83.118
9912.322,0.0737,12.971,155.652,76.502,49.149,79.15
10039.403,0.07035,12.437,149.244,73.961,49.557,75.283
10166.484,0.067,11.902,142.824,71.33,49.943,71.494
10293.565,0.06365,11.367,136.404,68.611,50.3,67.793
10420.646,0.0603,10.832,129.984,65.802,50.623,64.182
10547.727,0.05695,10.297,123.564,62.904,50.908,60.66
10674.808,0.0536,9.762,117.144,59.917,51.148,57.227
10801.889,0.05025,9.227,110.724,56.841,51.336,53.883
10928.97,0.0469,8.692,104.304,53.676,51.461,50.628
11056.051,0.04355,8.157,97.884,50.422,51.512,47.462
11183.132,0.0402,7.622,91.464,47.078,51.472,44.386
11310.213,0.03685,7.087,85.044,43.645,51.32,41.399
11437.295,0.0335,6.552,78.624,40.123,51.031,38.501
11564.376,0.03015,6.017,72.204,36.512,50.568,35.692
11691.457,0.0268,5.482,65.784,32.812,49.878,32.972
11818.538,0.02345,4.948,59.376,29.023,48.88,30.353
11945.619,0.0201,4.413,52.956,25.144,47.481,27.812
12072.7,0.01675,3.878,46.536,21.176,45.505,25.36
12199.781,0.0134,3.343,40.116,17.119,42.674,22.997
12326.862,0.01005,2.808,33.696,12.973,38.5,20.723
12453.943,0.0067,2.273,27.276,8.738,32.035,18.538
12581.024,0.00335,1.738,20.856,4.414,21.164,16.442
12708.105,0,1.203,14.436,0,0,14.436
