Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
4192.255,0.08481,17.227,206.724,37.233,18.011,169.491
4254.826,0.08224,16.772,201.264,36.643,18.206,164.621
4317.397,0.07967,16.316,195.792,36.02,18.397,159.772
4379.968,0.0771,15.861,190.332,35.363,18.58,154.969
4442.539,0.07453,15.406,184.872,34.673,18.755,150.199
4505.11,0.07196,14.951,179.412,33.949,18.922,145.463
4567.681,0.06939,14.496,173.952,33.191,19.081,140.761
4630.252,0.06682,14.041,168.492,32.4,19.229,136.092
4692.823,0.06425,13.586,163.032,31.574,19.367,131.458
4755.394,0.06168,13.131,157.572,30.716,19.493,126.856
4817.965,0.05911,12.676,152.112,29.823,19.606,122.289
4880.536,0.05654,12.22,146.64,28.897,19.706,117.743
4943.107,0.05397,11.765,141.18,27.937,19.788,113.243
5005.678,0.0514,11.31,135.72,26.944,19.853,108.776
5068.249,0.04883,10.855,130.26,25.916,19.896,104.344
5130.82,0.04626,10.4,124.8,24.855,19.916,99.945
5193.391,0.04369,9.945,119.34,23.761,19.91,95.579
5255.961,0.04112,9.49,113.88,22.633,19.874,91.247
5318.532,0.03855,9.035,108.42,21.471,19.804,86.949
5381.103,0.03598,8.58,102.96,20.275,19.692,82.685
5443.674,0.03341,8.124,97.488,19.046,19.537,78.442
5506.245,0.03084,7.669,92.028,17.783,19.323,74.245
5568.816,0.02827,7.214,86.568,16.486,19.044,70.082
5631.387,0.0257,6.759,81.108,15.156,18.686,65.952
5693.958,0.02313,6.304,75.648,13.792,18.232,61.856
5756.529,0.02056,5.849,70.188,12.394,17.658,57.794
5819.1,0.01799,5.394,64.728,10.963,16.937,53.765
5881.671,0.01542,4.939,59.268,9.498,16.026,49.77
5944.242,0.01285,4.484,53.808,7.999,14.866,45.809
6006.813,0.01028,4.028,48.336,6.466,13.377,41.87
6069.384,0.00771,3.573,42.876,4.9,11.428,37.976
6131.955,0.00514,3.118,37.416,3.301,8.822,34.115
6194.526,0.00257,2.663,31.956,1.667,5.217,30.289
6257.097,0,2.208,26.496,0,0,26.496
