Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
0,0.182,10.827,129.924,0,0,129.924
59.628,0.18018,10.722,128.664,1.125,0.874,127.539
119.257,0.17836,10.617,127.404,2.227,1.748,125.177
178.885,0.17654,10.511,126.132,3.307,2.622,122.825
238.513,0.17472,10.406,124.872,4.364,3.495,120.508
298.141,0.1729,10.301,123.612,5.398,4.367,118.214
357.77,0.17108,10.196,122.352,6.41,5.239,115.942
417.398,0.16926,10.09,121.08,7.398,6.11,113.682
477.026,0.16744,9.985,119.82,8.364,6.98,111.456
536.654,0.16562,9.88,118.56,9.308,7.851,109.252
596.283,0.1638,9.775,117.3,10.228,8.72,107.072
655.911,0.16198,9.669,116.028,11.126,9.589,104.902
715.539,0.16016,9.564,114.768,12.001,10.457,102.767
775.167,0.15834,9.459,113.508,12.853,11.323,100.655
834.796,0.15652,9.354,112.248,13.683,12.19,98.565
894.424,0.1547,9.249,110.988,14.49,13.055,96.498
954.052,0.15288,9.143,109.716,15.274,13.921,94.442
1013.68,0.15106,9.038,108.456,16.035,14.785,92.421
1073.309,0.14924,8.933,107.196,16.774,15.648,90.422
1132.937,0.14742,8.828,105.936,17.49,16.51,88.446
1192.565,0.1456,8.722,104.664,18.183,17.373,86.481
1252.193,0.14378,8.617,103.404,18.854,18.233,84.55
1311.822,0.14196,8.512,102.144,19.502,19.093,82.642
1371.45,0.14014,8.407,100.884,20.127,19.951,80.757
1431.078,0.13832,8.301,99.612,20.729,20.81,78.883
1490.707,0.1365,8.196,98.352,21.309,21.666,77.043
1550.335,0.13468,8.091,97.092,21.865,22.52,75.227
1609.963,0.13286,7.986,95.832,22.4,23.374,73.432
1669.591,0.13104,7.881,94.572,22.911,24.226,71.661
1729.22,0.12922,7.775,93.3,23.4,25.08,69.9
1788.848,0.1274,7.67,92.04,23.866,25.93,68.174
1848.476,0.12558,7.565,90.78,24.309,26.778,66.471
1908.104,0.12376,7.46,89.52,24.729,27.624,64.791
1967.733,0.12194,7.354,88.248,25.127,28.473,63.121
2027.361,0.12012,7.249,86.988,25.502,29.317,61.486
2086.989,0.1183,7.144,85.728,25.854,30.158,59.874
2146.617,0.11648,7.039,84.468,26.184,30.999,58.284
2206.246,0.11466,6.933,83.196,26.491,31.842,56.705
2265.874,0.11284,6.828,81.936,26.775,32.678,55.161
2325.502,0.11102,6.723,80.676,27.036,33.512,53.64
2385.13,0.1092,6.618,79.416,27.275,34.344,52.141
2444.759,0.10738,6.513,78.156,27.491,35.175,50.665
2504.387,0.10556,6.407,76.884,27.684,36.007,49.2
2564.015,0.10374,6.302,75.624,27.855,36.834,47.769
2623.643,0.10192,6.197,74.364,28.002,37.655,46.362
2683.272,0.1001,6.092,73.104,28.127,38.475,44.977
2742.9,0.09828,5.986,71.832,28.23,39.3,43.602
2802.528,0.09646,5.881,70.572,28.309,40.114,42.263
2862.156,0.09464,5.776,69.312,28.366,40.925,40.946
2921.785,0.09282,5.671,68.052,28.4,41.733,39.652
2981.413,0.091,5.566,66.792,28.411,42.537,38.381
3041.041,0.08918,5.46,65.52,28.4,43.346,37.12
3100.67,0.08736,5.355,64.26,28.366,44.143,35.894
3160.298,0.08554,5.25,63,28.309,44.935,34.691
3219.926,0.08372,5.145,61.74,28.23,45.724,33.51
3279.554,0.0819,5.039,60.468,28.127,46.516,32.341
3339.183,0.08008,4.934,59.208,28.002,47.294,31.206
3398.811,0.07826,4.829,57.948,27.855,48.069,30.093
3458.439,0.07644,4.724,56.688,27.684,48.836,29.004
3518.067,0.07462,4.618,55.416,27.491,49.608,27.925
3577.696,0.0728,4.513,54.156,27.275,50.364,26.881
3637.324,0.07098,4.408,52.896,27.036,51.112,25.86
3696.952,0.06916,4.303,51.636,26.775,51.853,24.861
3756.58,0.06734,4.198,50.376,26.491,52.587,23.885
3816.209,0.06552,4.092,49.104,26.184,53.324,22.92
3875.837,0.0637,3.987,47.844,25.854,54.038,21.99
3935.465,0.06188,3.882,46.584,25.502,54.744,21.082
3995.093,0.06006,3.777,45.324,25.127,55.439,20.197
4054.722,0.05824,3.671,44.052,24.729,56.136,19.323
4114.35,0.05642,3.566,42.792,24.309,56.807,18.483
4173.978,0.0546,3.461,41.532,23.866,57.464,17.666
4233.606,0.05278,3.356,40.272,23.4,58.105,16.872
4293.235,0.05096,3.25,39,22.911,58.746,16.089
4352.863,0.04914,3.145,37.74,22.4,59.353,15.34
4412.491,0.04732,3.04,36.48,21.865,59.937,14.615
4472.12,0.0455,2.935,35.22,21.309,60.503,13.911
4531.748,0.04368,2.83,33.96,20.729,61.039,13.231
4591.376,0.04186,2.724,32.688,20.127,61.573,12.561
4651.004,0.04004,2.619,31.428,19.502,62.053,11.926
4710.633,0.03822,2.514,30.168,18.854,62.497,11.314
4770.261,0.0364,2.409,28.908,18.183,62.9,10.725
4829.889,0.03458,2.303,27.636,17.49,63.287,10.146
4889.517,0.03276,2.198,26.376,16.774,63.596,9.602
4949.146,0.03094,2.093,25.116,16.035,63.844,9.081
5008.774,0.02912,1.988,23.856,15.274,64.026,8.582
5068.402,0.0273,1.882,22.584,14.49,64.16,8.094
5128.03,0.02548,1.777,21.324,13.683,64.167,7.641
5187.659,0.02366,1.672,20.064,12.853,64.06,7.211
5247.287,0.02184,1.567,18.804,12.001,63.822,6.803
5306.915,0.02002,1.462,17.544,11.126,63.418,6.418
5366.543,0.0182,1.356,16.272,10.228,62.856,6.044
5426.172,0.01638,1.251,15.012,9.308,62.004,5.704
5485.8,0.01456,1.146,13.752,8.364,60.82,5.388
5545.428,0.01274,1.041,12.492,7.398,59.222,5.094
5605.056,0.01092,0.935,11.22,6.41,57.13,4.81
5664.685,0.0091,0.83,9.96,5.398,54.197,4.562
5724.313,0.00728,0.725,8.7,4.364,50.161,4.336
5783.941,0.00546,0.62,7.44,3.307,44.449,4.133
5843.569,0.00364,0.514,6.168,2.227,36.106,3.941
5903.198,0.00182,0.409,4.908,1.125,22.922,3.783
5962.826,0,0.304,3.648,0,0,3.648
