Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
3654.297,0.11067,17.749,212.988,42.351,19.884,170.637
3728.875,0.1085,17.431,209.172,42.368,20.255,166.804
3803.452,0.10633,17.112,205.344,42.351,20.624,162.993
3878.029,0.10416,16.794,201.528,42.3,20.99,159.228
3952.607,0.10199,16.476,197.712,42.215,21.352,155.497
4027.184,0.09982,16.157,193.884,42.097,21.712,151.787
4101.762,0.09765,15.839,190.068,41.944,22.068,148.124
4176.339,0.09548,15.521,186.252,41.758,22.42,144.494
4250.917,0.09331,15.203,182.436,41.537,22.768,140.899
4325.494,0.09114,14.884,178.608,41.283,23.114,137.325
4400.072,0.08897,14.566,174.792,40.995,23.454,133.797
4474.649,0.0868,14.248,170.976,40.673,23.789,130.303
4549.227,0.08463,13.93,167.16,40.317,24.119,126.843
4623.804,0.08246,13.611,163.332,39.927,24.445,123.405
4698.382,0.08029,13.293,159.516,39.504,24.765,120.012
4772.959,0.07812,12.975,155.7,39.046,25.078,116.654
4847.537,0.07595,12.656,151.872,38.555,25.387,113.317
4922.114,0.07378,12.338,148.056,38.029,25.686,110.027
4996.692,0.07161,12.02,144.24,37.47,25.978,106.77
5071.269,0.06944,11.702,140.424,36.877,26.261,103.547
5145.847,0.06727,11.383,136.596,36.25,26.538,100.346
5220.424,0.0651,11.065,132.78,35.589,26.803,97.191
5295.002,0.06293,10.747,128.964,34.894,27.057,94.07
5369.579,0.06076,10.429,125.148,34.165,27.3,90.983
5444.157,0.05859,10.11,121.32,33.403,27.533,87.917
5518.734,0.05642,9.792,117.504,32.606,27.749,84.898
5593.312,0.05425,9.474,113.688,31.776,27.95,81.912
5667.889,0.05208,9.155,109.86,30.912,28.138,78.948
5742.467,0.04991,8.837,106.044,30.013,28.302,76.031
5817.044,0.04774,8.519,102.228,29.081,28.447,73.147
5891.622,0.04557,8.201,98.412,28.115,28.569,70.297
5966.199,0.0434,7.882,94.584,27.115,28.668,67.469
6040.777,0.04123,7.564,90.768,26.082,28.735,64.686
6115.354,0.03906,7.246,86.952,25.014,28.768,61.938
6189.932,0.03689,6.928,83.136,23.912,28.763,59.224
6264.509,0.03472,6.609,79.308,22.777,28.72,56.531
6339.087,0.03255,6.291,75.492,21.608,28.623,53.884
6413.664,0.03038,5.973,71.676,20.404,28.467,51.272
6488.242,0.02821,5.655,67.86,19.167,28.245,48.693
6562.819,0.02604,5.336,64.032,17.896,27.949,46.136
6637.397,0.02387,5.018,60.216,16.591,27.552,43.625
6711.974,0.0217,4.7,56.4,15.252,27.043,41.148
6786.552,0.01953,4.381,52.572,13.88,26.402,38.692
6861.129,0.01736,4.063,48.756,12.473,25.582,36.283
6935.707,0.01519,3.745,44.94,11.033,24.551,33.907
7010.284,0.01302,3.427,41.124,9.558,23.242,31.566
7084.862,0.01085,3.108,37.296,8.05,21.584,29.246
7159.439,0.00868,2.79,33.48,6.508,19.438,26.972
7234.017,0.00651,2.472,29.664,4.932,16.626,24.732
7308.594,0.00434,2.154,25.848,3.322,12.852,22.526
7383.172,0.00217,1.835,22.02,1.678,7.62,20.342
7457.749,0,1.517,18.204,0,0,18.204
