Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
0,0.514,71.909,862.908,0,0,862.908
108.816,0.50886,71.196,854.352,5.799,0.679,848.553
217.632,0.50372,70.483,845.796,11.48,1.357,834.316
326.447,0.49858,69.77,837.24,17.044,2.036,820.196
435.263,0.49344,69.057,828.684,22.491,2.714,806.193
544.079,0.4883,68.344,820.128,27.821,3.392,792.307
652.895,0.48316,67.631,811.572,33.034,4.07,778.538
761.711,0.47802,66.918,803.016,38.13,4.748,764.886
870.527,0.47288,66.205,794.46,43.108,5.426,751.352
979.342,0.46774,65.491,785.892,47.97,6.104,737.922
1088.158,0.4626,64.778,777.336,52.714,6.781,724.622
1196.974,0.45746,64.065,768.78,57.341,7.459,711.439
1305.79,0.45232,63.352,760.224,61.851,8.136,698.373
1414.606,0.44718,62.639,751.668,66.244,8.813,685.424
1523.421,0.44204,61.926,743.112,70.52,9.49,672.592
1632.237,0.4369,61.213,734.556,74.678,10.166,659.878
1741.053,0.43176,60.5,726,78.72,10.843,647.28
1849.869,0.42662,59.787,717.444,82.644,11.519,634.8
1958.685,0.42148,59.074,708.888,86.451,12.195,622.437
2067.501,0.41634,58.361,700.332,90.141,12.871,610.191
2176.316,0.4112,57.648,691.776,93.714,13.547,598.062
2285.132,0.40606,56.935,683.22,97.17,14.222,586.05
2393.948,0.40092,56.222,674.664,100.508,14.897,574.156
2502.764,0.39578,55.509,666.108,103.73,15.573,562.378
2611.58,0.39064,54.796,657.552,106.834,16.247,550.718
2720.396,0.3855,54.083,648.996,109.821,16.922,539.175
2829.211,0.38036,53.369,640.428,112.691,17.596,527.737
2938.027,0.37522,52.656,631.872,115.444,18.27,516.428
3046.843,0.37008,51.943,623.316,118.079,18.944,505.237
3155.659,0.36494,51.23,614.76,120.598,19.617,494.162
3264.475,0.3598,50.517,606.204,122.999,20.29,483.205
3373.29,0.35466,49.804,597.648,125.284,20.963,472.364
3482.106,0.34952,49.091,589.092,127.451,21.635,461.641
3590.922,0.34438,48.378,580.536,129.501,22.307,451.035
3699.738,0.33924,47.665,571.98,131.434,22.979,440.546
3808.554,0.3341,46.952,563.424,133.249,23.65,430.175
3917.37,0.32896,46.239,554.868,134.948,24.321,419.92
4026.185,0.32382,45.526,546.312,136.529,24.991,409.783
4135.001,0.31868,44.813,537.756,137.994,25.661,399.762
4243.817,0.31354,44.1,529.2,139.341,26.33,389.859
4352.633,0.3084,43.387,520.644,140.571,26.999,380.073
4461.449,0.30326,42.674,512.088,141.684,27.668,370.404
4570.264,0.29812,41.96,503.52,142.679,28.336,360.841
4679.08,0.29298,41.247,494.964,143.558,29.004,351.406
4787.896,0.28784,40.534,486.408,144.319,29.67,342.089
4896.712,0.2827,39.821,477.852,144.964,30.337,332.888
5005.528,0.27756,39.108,469.296,145.491,31.002,323.805
5114.344,0.27242,38.395,460.74,145.901,31.667,314.839
5223.159,0.26728,37.682,452.184,146.194,32.331,305.99
5331.975,0.26214,36.969,443.628,146.369,32.994,297.259
5440.791,0.257,36.256,435.072,146.428,33.656,288.644
5549.607,0.25186,35.543,426.516,146.369,34.317,280.147
5658.423,0.24672,34.83,417.96,146.194,34.978,271.766
5767.238,0.24158,34.117,409.404,145.901,35.637,263.503
5876.054,0.23644,33.404,400.848,145.491,36.296,255.357
5984.87,0.2313,32.691,392.292,144.964,36.953,247.328
6093.686,0.22616,31.978,383.736,144.319,37.609,239.417
6202.502,0.22102,31.265,375.18,143.558,38.264,231.622
6311.318,0.21588,30.552,366.624,142.679,38.917,223.945
6420.133,0.21074,29.838,358.056,141.684,39.57,216.372
6528.949,0.2056,29.125,349.5,140.571,40.221,208.929
6637.765,0.20046,28.412,340.944,139.341,40.869,201.603
6746.581,0.19532,27.699,332.388,137.994,41.516,194.394
6855.397,0.19018,26.986,323.832,136.529,42.16,187.303
6964.212,0.18504,26.273,315.276,134.948,42.803,180.328
7073.028,0.1799,25.56,306.72,133.249,43.443,173.471
7181.844,0.17476,24.847,298.164,131.434,44.081,166.73
7290.66,0.16962,24.134,289.608,129.501,44.716,160.107
7399.476,0.16448,23.421,281.052,127.451,45.348,153.601
7508.292,0.15934,22.708,272.496,125.284,45.976,147.212
7617.107,0.1542,21.995,263.94,122.999,46.601,140.941
7725.923,0.14906,21.282,255.384,120.598,47.222,134.786
