Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
5429.164,0.05424,7.922,95.064,30.838,32.439,64.226
5493.797,0.05085,7.489,89.868,29.254,32.552,60.614
5558.43,0.04746,7.056,84.672,27.625,32.626,57.047
5623.063,0.04407,6.622,79.464,25.95,32.656,53.514
5687.696,0.04068,6.189,74.268,24.23,32.625,50.038
5752.329,0.03729,5.756,69.072,22.463,32.521,46.609
5816.962,0.0339,5.323,63.876,20.65,32.328,43.226
5881.595,0.03051,4.89,58.68,18.792,32.025,39.888
5946.228,0.02712,4.456,53.472,16.887,31.581,36.585
6010.861,0.02373,4.023,48.276,14.937,30.941,33.339
6075.494,0.02034,3.59,43.08,12.941,30.039,30.139
6140.126,0.01695,3.157,37.884,10.899,28.769,26.985
6204.759,0.01356,2.724,32.688,8.811,26.955,23.877
6269.392,0.01017,2.291,27.492,6.677,24.287,20.815
6334.025,0.00678,1.857,22.284,4.497,20.18,17.787
6398.658,0.00339,1.424,17.088,2.272,13.296,14.816
6463.291,0,0.991,11.892,0,0,11.892
