Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
0,0.362,75.647,907.764,0,0,907.764
133.413,0.35838,74.931,899.172,5.007,0.557,894.165
266.826,0.35476,74.214,890.568,9.913,1.113,880.655
400.239,0.35114,73.498,881.976,14.717,1.669,867.259
533.652,0.34752,72.782,873.384,19.421,2.224,853.963
667.065,0.3439,72.065,864.78,24.023,2.778,840.757
800.478,0.34028,71.349,856.188,28.524,3.332,827.664
933.89,0.33666,70.633,847.596,32.924,3.884,814.672
1067.303,0.33304,69.917,839.004,37.223,4.437,801.781
1200.716,0.32942,69.2,830.4,41.421,4.988,788.979
1334.129,0.3258,68.484,821.808,45.517,5.539,776.291
1467.542,0.32218,67.768,813.216,49.513,6.089,763.703
1600.955,0.31856,67.051,804.612,53.407,6.638,751.205
1734.368,0.31494,66.335,796.02,57.2,7.186,738.82
1867.781,0.31132,65.619,787.428,60.892,7.733,726.536
2001.194,0.3077,64.902,778.824,64.483,8.28,714.341
2134.607,0.30408,64.186,770.232,67.973,8.825,702.259
2268.02,0.30046,63.47,761.64,71.361,9.369,690.279
2401.433,0.29684,62.753,753.036,74.649,9.913,678.387
2534.845,0.29322,62.037,744.444,77.835,10.455,666.609
2668.258,0.2896,61.321,735.852,80.92,10.997,654.932
2801.671,0.28598,60.604,727.248,83.904,11.537,643.344
2935.084,0.28236,59.888,718.656,86.787,12.076,631.869
3068.497,0.27874,59.172,710.064,89.568,12.614,620.496
3201.91,0.27512,58.456,701.472,92.249,13.151,609.223
3335.323,0.2715,57.739,692.868,94.828,13.686,598.04
3468.736,0.26788,57.023,684.276,97.306,14.22,586.97
3602.149,0.26426,56.307,675.684,99.683,14.753,576.001
3735.562,0.26064,55.59,667.08,101.959,15.284,565.121
3868.975,0.25702,54.874,658.488,104.134,15.814,554.354
4002.388,0.2534,54.158,649.896,106.207,16.342,543.689
4135.801,0.24978,53.441,641.292,108.18,16.869,533.112
4269.213,0.24616,52.725,632.7,110.051,17.394,522.649
4402.626,0.24254,52.009,624.108,111.821,17.917,512.287
4536.039,0.23892,51.292,615.504,113.49,18.439,502.014
4669.452,0.2353,50.576,606.912,115.058,18.958,491.854
4802.865,0.23168,49.86,598.32,116.525,19.475,481.795
4936.278,0.22806,49.144,589.728,117.89,19.991,471.838
5069.691,0.22444,48.427,581.124,119.154,20.504,461.97
5203.104,0.22082,47.711,572.532,120.318,21.015,452.214
5336.517,0.2172,46.995,563.94,121.38,21.524,442.56
5469.93,0.21358,46.278,555.336,122.341,22.03,432.995
5603.343,0.20996,45.562,546.744,123.2,22.533,423.544
5736.756,0.20634,44.846,538.152,123.959,23.034,414.193
