Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
2270.442,0.12314,15.759,189.108,29.278,15.482,159.83
2313.281,0.12052,15.451,185.412,29.196,15.747,156.216
2356.119,0.1179,15.143,181.716,29.09,16.008,152.626
2398.958,0.11528,14.834,178.008,28.96,16.269,149.048
2441.796,0.11266,14.526,174.312,28.808,16.527,145.504
2484.635,0.11004,14.218,170.616,28.631,16.781,141.985
2527.473,0.10742,13.909,166.908,28.432,17.035,138.476
2570.312,0.1048,13.601,163.212,28.208,17.283,135.004
2613.15,0.10218,13.293,159.516,27.961,17.529,131.555
2655.989,0.09956,12.984,155.808,27.691,17.773,128.117
2698.827,0.09694,12.676,152.112,27.397,18.011,124.715
2741.666,0.09432,12.368,148.416,27.08,18.246,121.336
2784.504,0.0917,12.059,144.708,26.739,18.478,117.969
2827.343,0.08908,11.751,141.012,26.375,18.704,114.637
2870.182,0.08646,11.443,137.316,25.987,18.925,111.329
2913.02,0.08384,11.134,133.608,25.575,19.142,108.033
2955.859,0.08122,10.826,129.912,25.141,19.352,104.771
2998.697,0.0786,10.518,126.216,24.682,19.555,101.534
3041.536,0.07598,10.209,122.508,24.2,19.754,98.308
3084.374,0.07336,9.901,118.812,23.695,19.943,95.117
3127.213,0.07074,9.592,115.104,23.166,20.126,91.938
3170.051,0.06812,9.284,111.408,22.614,20.298,88.794
3212.89,0.0655,8.976,107.712,22.038,20.46,85.674
3255.728,0.06288,8.667,104.004,21.438,20.613,82.566
3298.567,0.06026,8.359,100.308,20.815,20.751,79.493
3341.405,0.05764,8.051,96.612,20.169,20.876,76.443
3384.244,0.05502,7.742,92.904,19.499,20.988,73.405
3427.082,0.0524,7.434,89.208,18.805,21.08,70.403
3469.921,0.04978,7.126,85.512,18.089,21.154,67.423
3512.759,0.04716,6.817,81.804,17.348,21.207,64.456
3555.598,0.04454,6.509,78.108,16.584,21.232,61.524
3598.437,0.04192,6.201,74.412,15.797,21.229,58.615
3641.275,0.0393,5.892,70.704,14.986,21.195,55.718
3684.114,0.03668,5.584,67.008,14.151,21.118,52.857
3726.952,0.03406,5.276,63.312,13.293,20.996,50.019
3769.791,0.03144,4.967,59.604,12.412,20.824,47.192
3812.629,0.02882,4.659,55.908,11.507,20.582,44.401
3855.468,0.0262,4.351,52.212,10.578,20.26,41.634
3898.306,0.02358,4.042,48.504,9.626,19.846,38.878
3941.145,0.02096,3.734,44.808,8.651,19.307,36.157
3983.983,0.01834,3.425,41.1,7.651,18.616,33.449
4026.822,0.01572,3.117,37.404,6.629,17.723,30.775
4069.66,0.0131,2.809,33.708,5.583,16.563,28.125
4112.499,0.01048,2.5,30,4.513,15.043,25.487
4155.337,0.00786,2.192,26.304,3.42,13.002,22.884
4198.176,0.00524,1.884,22.608,2.304,10.191,20.304
4241.014,0.00262,1.575,18.9,1.164,6.159,17.736
4283.853,0,1.267,15.204,0,0,15.204
