Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
252.54,0.99758,5.883,70.596,26.382,37.37,44.214
256.2,0.9654,5.723,68.676,25.901,37.715,42.775
259.86,0.93322,5.562,66.744,25.395,38.048,41.349
263.52,0.90104,5.402,64.824,24.865,38.358,39.959
267.18,0.86886,5.242,62.904,24.31,38.646,38.594
270.84,0.83668,5.081,60.972,23.73,38.92,37.242
274.5,0.8045,4.921,59.052,23.126,39.162,35.926
278.16,0.77232,4.761,57.132,22.497,39.377,34.635
281.82,0.74014,4.6,55.2,21.843,39.571,33.357
285.48,0.70796,4.44,53.28,21.165,39.724,32.115
289.14,0.67578,4.28,51.36,20.462,39.84,30.898
292.8,0.6436,4.119,49.428,19.734,39.925,29.694
296.46,0.61142,3.959,47.508,18.982,39.955,28.526
300.12,0.57924,3.798,45.576,18.205,39.944,27.371
303.78,0.54706,3.638,43.656,17.403,39.864,26.253
307.44,0.51488,3.478,41.736,16.577,39.719,25.159
311.1,0.4827,3.317,39.804,15.726,39.509,24.078
314.76,0.45052,3.157,37.884,14.85,39.199,23.034
318.42,0.41834,2.997,35.964,13.949,38.786,22.015
322.08,0.38616,2.836,34.032,13.024,38.27,21.008
325.74,0.35398,2.676,32.112,12.075,37.603,20.037
329.4,0.3218,2.516,30.192,11.1,36.765,19.092
333.06,0.28962,2.355,28.26,10.101,35.743,18.159
336.72,0.25744,2.195,26.34,9.078,34.465,17.262
340.38,0.22526,2.035,24.42,8.029,32.879,16.391
344.04,0.19308,1.874,22.488,6.956,30.932,15.532
347.7,0.1609,1.714,20.568,5.859,28.486,14.709
351.36,0.12872,1.553,18.636,4.736,25.413,13.9
355.02,0.09654,1.393,16.716,3.589,21.47,13.127
358.68,0.06436,1.233,14.796,2.417,16.335,12.379
362.34,0.03218,1.072,12.864,1.221,9.492,11.643
366,0,0.912,10.944,0,0,10.944
