Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
835.684,0.0336,2.087,25.044,2.94,11.739,22.104
854.676,0.033,2.054,24.648,2.954,11.985,21.694
873.669,0.0324,2.021,24.252,2.964,12.222,21.288
892.662,0.0318,1.988,23.856,2.973,12.462,20.883
911.655,0.0312,1.955,23.46,2.979,12.698,20.481
930.648,0.0306,1.922,23.064,2.982,12.929,20.082
949.641,0.03,1.889,22.668,2.983,13.16,19.685
968.633,0.0294,1.856,22.272,2.982,13.389,19.29
987.626,0.0288,1.823,21.876,2.979,13.618,18.897
1006.619,0.0282,1.79,21.48,2.973,13.841,18.507
1025.612,0.0276,1.757,21.084,2.964,14.058,18.12
1044.605,0.027,1.724,20.688,2.954,14.279,17.734
1063.597,0.0264,1.691,20.292,2.94,14.488,17.352
1082.59,0.0258,1.658,19.896,2.925,14.701,16.971
1101.583,0.0252,1.625,19.5,2.907,14.908,16.593
1120.576,0.0246,1.592,19.104,2.887,15.112,16.217
1139.569,0.024,1.559,18.708,2.864,15.309,15.844
1158.561,0.0234,1.526,18.312,2.839,15.503,15.473
1177.554,0.0228,1.493,17.916,2.812,15.695,15.104
1196.547,0.0222,1.46,17.52,2.782,15.879,14.738
1215.54,0.0216,1.427,17.124,2.749,16.053,14.375
1234.533,0.021,1.394,16.728,2.715,16.23,14.013
1253.525,0.0204,1.361,16.332,2.678,16.397,13.654
1272.518,0.0198,1.328,15.936,2.639,16.56,13.297
1291.511,0.0192,1.295,15.54,2.597,16.712,12.943
1310.504,0.0186,1.262,15.144,2.553,16.858,12.591
1329.497,0.018,1.229,14.748,2.506,16.992,12.242
1348.49,0.0174,1.196,14.352,2.457,17.12,11.895
1367.482,0.0168,1.163,13.956,2.406,17.24,11.55
1386.475,0.0162,1.13,13.56,2.352,17.345,11.208
1405.468,0.0156,1.097,13.164,2.296,17.442,10.868
1424.461,0.015,1.065,12.78,2.238,17.512,10.542
1443.454,0.0144,1.032,12.384,2.177,17.579,10.207
1462.446,0.0138,0.999,11.988,2.113,17.626,9.875
1481.439,0.0132,0.966,11.592,2.048,17.667,9.544
1500.432,0.0126,0.933,11.196,1.98,17.685,9.216
1519.425,0.012,0.9,10.8,1.909,17.676,8.891
1538.418,0.0114,0.867,10.404,1.837,17.657,8.567
1557.41,0.0108,0.834,10.008,1.761,17.596,8.247
1576.403,0.0102,0.801,9.612,1.684,17.52,7.928
1595.396,0.0096,0.768,9.216,1.604,17.405,7.612
1614.389,0.009,0.735,8.82,1.522,17.256,7.298
1633.382,0.0084,0.702,8.424,1.437,17.058,6.987
1652.374,0.0078,0.669,8.028,1.35,16.816,6.678
1671.367,0.0072,0.636,7.632,1.26,16.509,6.372
1690.36,0.0066,0.603,7.236,1.168,16.142,6.068
1709.353,0.006,0.57,6.84,1.074,15.702,5.766
1728.346,0.0054,0.537,6.444,0.977,15.161,5.467
1747.339,0.0048,0.504,6.048,0.878,14.517,5.17
1766.331,0.0042,0.471,5.652,0.777,13.747,4.875
1785.324,0.0036,0.438,5.256,0.673,12.804,4.583
1804.317,0.003,0.405,4.86,0.567,11.667,4.293
1823.31,0.0024,0.372,4.464,0.458,10.26,4.006
1842.303,0.0018,0.339,4.068,0.347,8.53,3.721
1861.295,0.0012,0.306,3.672,0.234,6.373,3.438
1880.288,0.0006,0.273,3.276,0.118,3.602,3.158
1899.281,0,0.24,2.88,0,0,2.88
